StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674981804430222225,1674981804460350624,30128,t8,s961,s2459,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981804432839320,1674981804449153544,16314,t8,s934,s961,ts-seat-service,HTTP POST
1674981804452849443,1674981804458893053,6043,t8,s28,s961,ts-seat-service,HTTP GET
1674981804439000000,1674981804448506069,9506,t8,s983,s934,ts-order-service,/api/v1/orderservice/order/tickets
1674981804486000000,1674981804493664522,7664,t8,s1695,s982,ts-order-service,/api/v1/orderservice/order/tickets
1674981804439692772,1674981804448238659,8545,t8,s1154,s983,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981804486692791,1674981804493403816,6711,t8,s967,s1695,ts-order-service,OrderController.getTicketListByDateAndTripId
1674981804441449425,1674981804447652010,6202,t8,s1619,s1154,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981804489266373,1674981804492650805,3384,t8,s1010,s967,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1674981804441595404,1674981804447630933,6035,t8,s1446,s1619,ts-order-service,SELECT Order
1674981804489385650,1674981804492627631,3241,t8,s2440,s1010,ts-order-service,SELECT Order
1674981804444708766,1674981804447602996,2894,t8,s328,s1446,ts-order-service,SELECT ts.orders
1674981804489526556,1674981804492596487,3069,t8,s1334,s2440,ts-order-service,SELECT ts.orders
1674981804455000000,1674981804458386385,3386,t8,s1612,s28,ts-config-service,/api/v1/configservice/configs/{configName}
1674981805197000000,1674981805200660060,3660,t8,s2320,s1522,ts-config-service,/api/v1/configservice/configs/{configName}
1674981804455765372,1674981804458168501,2403,t8,s1516,s1612,ts-config-service,ConfigController.retrieve
1674981805197635781,1674981805200363556,2727,t8,s329,s2320,ts-config-service,ConfigController.retrieve
1674981804456351289,1674981804457622153,1270,t8,s1911,s1516,ts-config-service,ConfigRepository.findByName
1674981805198128808,1674981805199555716,1426,t8,s2599,s329,ts-config-service,ConfigRepository.findByName
1674981804456506379,1674981804457613195,1106,t8,s2550,s1911,ts-config-service,SELECT Config
1674981805198238418,1674981805199525513,1287,t8,s1626,s2599,ts-config-service,SELECT Config
1674981804457071405,1674981804457489178,417,t8,s2609,s2550,ts-config-service,SELECT ts.config
1674981805198388288,1674981805199348848,960,t8,s810,s1626,ts-config-service,SELECT ts.config
1674981804479000000,1674981805204710543,725710,t8,s570,s1361,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981804479809982,1674981805204415995,724606,t8,s1730,s570,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981804481927748,1674981805193990642,712062,t8,s982,s1730,ts-seat-service,HTTP POST
1674981805195411537,1674981805202525931,7114,t8,s1522,s1730,ts-seat-service,HTTP GET
1674981805777000000,1674981805962043461,185043,t28,s1119,s0,ts-gateway-service,/*
1674981805777758718,1674981805961791440,184032,t28,s787,s1119,ts-gateway-service,FilteringWebHandler.handle
1674981805778925059,1674981805962037761,183112,t28,s2435,s1119,ts-gateway-service,HTTP POST
1674981805781000000,1674981805960442336,179442,t28,s1416,s2435,ts-travel2-service,/api/v1/travel2service/trips/left
1674981805782258446,1674981805959873450,177615,t28,s2030,s1416,ts-travel2-service,Travel2Controller.queryInfo
1674981805782989420,1674981805786745162,3755,t28,s557,s2030,ts-travel2-service,TripRepository.findAll
1674981805784658895,1674981805785601726,942,t28,s1076,s557,ts-travel2-service,SELECT Trip
1674981805785627817,1674981805786377670,749,t28,s588,s557,ts-travel2-service,Transaction.commit
1674981805784835521,1674981805785431806,596,t28,s1985,s1076,ts-travel2-service,SELECT ts.trip2
1674981805787466544,1674981805917809998,130343,t28,s1928,s2030,ts-travel2-service,HTTP POST
1674981805920055790,1674981805940554555,20498,t28,s367,s2030,ts-travel2-service,HTTP POST
1674981805941726615,1674981805958138604,16411,t28,s1805,s2030,ts-travel2-service,HTTP POST
1674981805791000000,1674981805916790705,125790,t28,s975,s1928,ts-basic-service,/api/v1/basicservice/basic/travels
1674981805791530650,1674981805916567864,125037,t28,s1866,s975,ts-basic-service,BasicController.queryForTravels
1674981805795800233,1674981805802842041,7041,t28,s2337,s1866,ts-basic-service,HTTP POST
1674981805803634735,1674981805813152413,9517,t28,s2457,s1866,ts-basic-service,HTTP POST
1674981805816857735,1674981805870133322,53275,t28,s212,s1866,ts-basic-service,HTTP POST
1674981805873670665,1674981805913132162,39461,t28,s43,s1866,ts-basic-service,HTTP POST
1674981805797000000,1674981805802753515,5753,t28,s1026,s2337,ts-station-service,/api/v1/stationservice/stations/idlist
1674981805797653599,1674981805802516415,4862,t28,s1968,s1026,ts-station-service,StationController.queryForIdBatch
1674981805798509365,1674981805801999690,3490,t28,s1100,s1968,ts-station-service,StationRepository.findByNames
1674981805798723043,1674981805801981963,3258,t28,s2025,s1100,ts-station-service,SELECT station
1674981805798982200,1674981805801850478,2868,t28,s2482,s2025,ts-station-service,SELECT ts.station
1674981805805000000,1674981805810718270,5718,t28,s802,s2457,ts-train-service,/api/v1/trainservice/trains/byNames
1674981805806077676,1674981805810069791,3992,t28,s436,s802,ts-train-service,TrainController.retrieveByName
1674981805807398860,1674981805809400594,2001,t28,s494,s436,ts-train-service,TrainTypeRepository.findByNames
1674981805807689632,1674981805809347050,1657,t28,s899,s494,ts-train-service,SELECT train_type
1674981805808068174,1674981805809105270,1037,t28,s1585,s899,ts-train-service,SELECT ts.train_type
1674981805849000000,1674981805867788542,18788,t28,s341,s212,ts-route-service,/api/v1/routeservice/routes/byIds/
1674981805850233998,1674981805866720883,16486,t28,s1559,s341,ts-route-service,RouteController.queryByIds
1674981805851868425,1674981805854710132,2841,t28,s2360,s1559,ts-route-service,RouteRepository.findByIds
1674981805852302191,1674981805854659857,2357,t28,s2603,s2360,ts-route-service,SELECT route
1674981805852806602,1674981805854362742,1556,t28,s84,s2603,ts-route-service,SELECT ts.route
1674981805855342617,1674981805856551676,1209,t28,s383,s1559,ts-route-service,SELECT ts.route_stations
1674981805856783342,1674981805857727517,944,t28,s2453,s1559,ts-route-service,SELECT ts.route_distances
1674981805857871726,1674981805858769876,898,t28,s1045,s1559,ts-route-service,SELECT ts.route_stations
1674981805858876415,1674981805859694232,817,t28,s1167,s1559,ts-route-service,SELECT ts.route_distances
1674981805859806394,1674981805860679373,872,t28,s1125,s1559,ts-route-service,SELECT ts.route_stations
1674981805860894474,1674981805861930469,1035,t28,s1524,s1559,ts-route-service,SELECT ts.route_distances
1674981805862073343,1674981805863019728,946,t28,s1964,s1559,ts-route-service,SELECT ts.route_stations
1674981805863160570,1674981805863998554,837,t28,s1575,s1559,ts-route-service,SELECT ts.route_distances
1674981805864166138,1674981805865136630,970,t28,s97,s1559,ts-route-service,SELECT ts.route_stations
1674981805865366326,1674981805866224549,858,t28,s1205,s1559,ts-route-service,SELECT ts.route_distances
1674981805905000000,1674981805910564936,5564,t28,s336,s43,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1674981805906050761,1674981805909965423,3914,t28,s1290,s336,ts-price-service,PriceController.query
1674981805907280047,1674981805909369326,2089,t28,s1311,s1290,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1674981805907579306,1674981805909328977,1749,t28,s2013,s1311,ts-price-service,SELECT price_config
1674981805907952489,1674981805909052739,1100,t28,s977,s2013,ts-price-service,SELECT ts.price_config
1674981805922000000,1674981805939950327,17950,t28,s1918,s367,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981805943000000,1674981805957419508,14419,t28,s1723,s1805,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981805923297347,1674981805939644423,16347,t28,s1191,s1918,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981805943718550,1674981805957139695,13421,t28,s743,s1723,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981805926065122,1674981805931993097,5927,t28,s955,s1191,ts-seat-service,HTTP POST
1674981805933101941,1674981805938287039,5185,t28,s1611,s1191,ts-seat-service,HTTP GET
1674981805945721845,1674981805950296601,4574,t28,s271,s743,ts-seat-service,HTTP POST
1674981805951358528,1674981805955890743,4532,t28,s2350,s743,ts-seat-service,HTTP GET
1674981805928000000,1674981805930781531,2781,t28,s1055,s955,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981805948000000,1674981805950107867,2107,t28,s1476,s271,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981805928516436,1674981805930585191,2068,t28,s1693,s1055,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981805948384709,1674981805949956484,1571,t28,s1810,s1476,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981805929101902,1674981805930120535,1018,t28,s2151,s1693,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981805948745783,1674981805949574732,828,t28,s51,s1810,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981805929231557,1674981805930104449,872,t28,s2365,s2151,ts-order-other-service,SELECT Order
1674981805948833186,1674981805949562332,729,t28,s2079,s51,ts-order-other-service,SELECT Order
1674981805929392603,1674981805930067001,674,t28,s2227,s2365,ts-order-other-service,SELECT ts.orders_other
1674981805948948957,1674981805949536033,587,t28,s2059,s2079,ts-order-other-service,SELECT ts.orders_other
1674981805935000000,1674981805937370371,2370,t28,s473,s1611,ts-config-service,/api/v1/configservice/configs/{configName}
1674981805953000000,1674981805955202814,2202,t28,s1163,s2350,ts-config-service,/api/v1/configservice/configs/{configName}
1674981805935512949,1674981805937173037,1660,t28,s2128,s473,ts-config-service,ConfigController.retrieve
1674981805953538744,1674981805955010312,1471,t28,s2118,s1163,ts-config-service,ConfigController.retrieve
1674981805935858987,1674981805936693273,834,t28,s1168,s2128,ts-config-service,ConfigRepository.findByName
1674981805953844362,1674981805954569365,725,t28,s1926,s2118,ts-config-service,ConfigRepository.findByName
1674981805935963068,1674981805936684554,721,t28,s1761,s1168,ts-config-service,SELECT Config
1674981805953941325,1674981805954562155,620,t28,s2231,s1926,ts-config-service,SELECT Config
1674981805936088297,1674981805936590744,502,t28,s755,s1761,ts-config-service,SELECT ts.config
1674981805954061114,1674981805954479013,417,t28,s100,s2231,ts-config-service,SELECT ts.config
1674981802764000000,1674981802911503737,147503,t24,s1961,s0,ts-gateway-service,/*
1674981802764980790,1674981802911278350,146297,t24,s1376,s1961,ts-gateway-service,FilteringWebHandler.handle
1674981802766245840,1674981802911475116,145229,t24,s2094,s1961,ts-gateway-service,HTTP POST
1674981802769000000,1674981802909571197,140571,t24,s1343,s2094,ts-travel2-service,/api/v1/travel2service/trips/left
1674981802770699370,1674981802909002372,138303,t24,s2570,s1343,ts-travel2-service,Travel2Controller.queryInfo
1674981802771650943,1674981802775638581,3987,t24,s783,s2570,ts-travel2-service,TripRepository.findAll
1674981802773384198,1674981802774516470,1132,t24,s512,s783,ts-travel2-service,SELECT Trip
1674981802774551329,1674981802775287091,735,t24,s2326,s783,ts-travel2-service,Transaction.commit
1674981802773617817,1674981802774294101,676,t24,s2239,s512,ts-travel2-service,SELECT ts.trip2
1674981802776486381,1674981802854020605,77534,t24,s1473,s2570,ts-travel2-service,HTTP POST
1674981802856623392,1674981802879535429,22912,t24,s1594,s2570,ts-travel2-service,HTTP POST
1674981802881031318,1674981802907611603,26580,t24,s114,s2570,ts-travel2-service,HTTP POST
1674981802780000000,1674981802853255695,73255,t24,s121,s1473,ts-basic-service,/api/v1/basicservice/basic/travels
1674981802780516400,1674981802852630081,72113,t24,s2162,s121,ts-basic-service,BasicController.queryForTravels
1674981802781617968,1674981802787612163,5994,t24,s1944,s2162,ts-basic-service,HTTP POST
1674981802788246046,1674981802796687107,8441,t24,s364,s2162,ts-basic-service,HTTP POST
1674981802797946951,1674981802839991981,42045,t24,s1287,s2162,ts-basic-service,HTTP POST
1674981802841520004,1674981802849683927,8163,t24,s1373,s2162,ts-basic-service,HTTP POST
1674981802783000000,1674981802787818883,4818,t24,s1313,s1944,ts-station-service,/api/v1/stationservice/stations/idlist
1674981802783581508,1674981802787597533,4016,t24,s1112,s1313,ts-station-service,StationController.queryForIdBatch
1674981802784281552,1674981802787313990,3032,t24,s2080,s1112,ts-station-service,StationRepository.findByNames
1674981802784447244,1674981802787294837,2847,t24,s1537,s2080,ts-station-service,SELECT station
1674981802785872558,1674981802787171380,1298,t24,s486,s1537,ts-station-service,SELECT ts.station
1674981802790000000,1674981802796253630,6253,t24,s1674,s364,ts-train-service,/api/v1/trainservice/trains/byNames
1674981802791072749,1674981802795601034,4528,t24,s884,s1674,ts-train-service,TrainController.retrieveByName
1674981802792280234,1674981802794891830,2611,t24,s2532,s884,ts-train-service,TrainTypeRepository.findByNames
1674981802792543895,1674981802794850056,2306,t24,s200,s2532,ts-train-service,SELECT train_type
1674981802793690198,1674981802794620147,929,t24,s1571,s200,ts-train-service,SELECT ts.train_type
1674981802827000000,1674981802840048687,13048,t24,s2004,s1287,ts-route-service,/api/v1/routeservice/routes/byIds/
1674981802827916368,1674981802839553907,11637,t24,s1535,s2004,ts-route-service,RouteController.queryByIds
1674981802828943539,1674981802831165137,2221,t24,s1958,s1535,ts-route-service,RouteRepository.findByIds
1674981802829207637,1674981802831133283,1925,t24,s579,s1958,ts-route-service,SELECT route
1674981802830265750,1674981802830927284,661,t24,s2563,s579,ts-route-service,SELECT ts.route
1674981802831487541,1674981802832141151,653,t24,s1899,s1535,ts-route-service,SELECT ts.route_stations
1674981802832258289,1674981802832863920,605,t24,s2051,s1535,ts-route-service,SELECT ts.route_distances
1674981802832956082,1674981802833593414,637,t24,s1868,s1535,ts-route-service,SELECT ts.route_stations
1674981802833665963,1674981802834363367,697,t24,s1301,s1535,ts-route-service,SELECT ts.route_distances
1674981802834482208,1674981802835279865,797,t24,s1881,s1535,ts-route-service,SELECT ts.route_stations
1674981802835356785,1674981802836080783,723,t24,s1873,s1535,ts-route-service,SELECT ts.route_distances
1674981802836153956,1674981802836944066,790,t24,s892,s1535,ts-route-service,SELECT ts.route_stations
1674981802837089033,1674981802837774673,685,t24,s2097,s1535,ts-route-service,SELECT ts.route_distances
1674981802837884520,1674981802838585081,700,t24,s1064,s1535,ts-route-service,SELECT ts.route_stations
1674981802838667597,1674981802839297276,629,t24,s2014,s1535,ts-route-service,SELECT ts.route_distances
